Global ID,Barcode,Name,Status,Unit,Number of units,Units per pack,Categories,Price,No discount price,Price with markup,Price with commission,Price base,Markup,Commission,Location in store,Location priority,Preparation time,Tax code,Freetext notes,Item taxes,Filters,Description,Allergen Information,Ingredients,Nutritional Data,Dietary Information,Station,Modifiers,Private,Tags,Song,Virtual,Skip importer
4.74009E+12,4.74009E+12,PREMIA Küpsisejäätis Hele 140ml,Available,,,,Jäätis (väikesed),0.96,,0.96,0.96,0.83,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Küpsisejäätis Šokolaadi 140ml,Available,,,,Jäätis (väikesed),0.96,,0.96,0.96,0.83,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Limpa Limonaadimaitseline Jää 70ml,Available,,,,Jäätis (väikesed),0.5,,0.5,0.5,0.43,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Mango-Passionvilja Koorejäätis 1l,Available,,,,Jäätis (suured),3.96,,3.96,3.96,3.44,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Mangosorbett 80ml,Available,,,,Jäätis (väikesed),0.75,,0.75,0.75,0.65,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Martsipani Koorejäätis 0.5l,Available,,,,Jäätis (suured),2.75,,2.75,2.75,2.39,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Martsipanijäätis Mandlitükkidega Glasuuris 100ml,Available,,,,Jäätis (väikesed),1.17,,1.17,1.17,1.02,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Mustikasorbett 80ml,Available,,,,Jäätis (väikesed),0.75,,0.75,0.75,0.65,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Nelja-Juustu Pitsa 340g,Available,,,,Sügavkülmutatud tooted,2.48,,2.48,2.48,2.16,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Nublik Karamelli 70ml,Available,,,,Jäätis (väikesed),0.83,,0.83,0.83,0.72,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Olde Hansa jäätis 1l,Available,,,,Jäätis (suured),4.08,,4.08,4.08,3.55,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Pealinna Gruusia Hinkaalid 360g,Available,,,,Sügavkülmutatud tooted,2.08,,2.08,2.08,1.81,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Pealinna Minipelmeenid 350g,Available,,,,Sügavkülmutatud tooted,1.83,,1.83,1.83,1.59,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Pealinna Pelmeenid 350g,Available,,,,Sügavkülmutatud tooted,1.83,,1.83,1.83,1.59,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Piparmündijäätis Šokolaaditükkidega 0.5l,Available,,,,Jäätis (suured),2.49,,2.49,2.49,2.17,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,"PREMIA Pähklikreemi Koorejäätis 0,5l",Available,,,,Jäätis (suured),2.75,,2.75,2.75,2.39,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Regatt Brikett 180ml,Available,,,,Jäätis (väikesed),0.83,,0.83,0.83,0.72,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Regatt Brikett Šokolaadi 180ml,Available,,,,Jäätis (väikesed),0.83,,0.83,0.83,0.72,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Regatt Koorejäätis Vahvlitopsis 120ml,Available,,,,Jäätis (väikesed),0.83,,0.83,0.83,0.72,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Regatt Vanilli Koorejäätis 0.5l,Available,,,,Jäätis (suured),2.49,,2.49,2.49,2.17,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Regatt Vanilli Pulgajäätis 100ml,Available,,,,Jäätis (väikesed),0.75,,0.75,0.75,0.65,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Sidrunimaitseline Jäätis 0.5l,Available,,,,Jäätis (suured),2.49,,2.49,2.49,2.17,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Singi-Juustu Pitsa 330g,Available,,,,Sügavkülmutatud tooted,2.48,,2.48,2.48,2.16,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Stracciatella Koorejäätis 0.5l,Available,,,,Jäätis (suured),2.49,,2.49,2.49,2.17,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Suur Hakkliha-Juustu Pitsa 375g,Available,,,,Sügavkülmutatud tooted,2.48,,2.48,2.48,2.16,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Suur Pepperoni-Juustu Pitsa 375g,Available,,,,Sügavkülmutatud tooted,2.48,,2.48,2.48,2.16,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Vaarika-Brownie Jäätis 0.5l,Available,,,,Jäätis (suured),2.49,,2.49,2.49,2.17,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Vahvlitops Tumehelbeke 140ml,Available,,,,Jäätis (väikesed),0.83,,0.83,0.83,0.72,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Vana Toomas Vanilliplombiir 150ml,Available,,,,Jäätis (väikesed),1.33,,1.33,1.33,1.16,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Vanillijäätis Mandlitega 120ml,Available,,,,Jäätis (väikesed),1.21,,1.21,1.21,1.05,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Väike Tom Glasuuris 90ml,Available,,,,Jäätis (väikesed),0.75,,0.75,0.75,0.65,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Väike Tom Pähklitäidisega 70ml,Available,,,,Jäätis (väikesed),0.75,,0.75,0.75,0.65,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Väike Tom Sõõrik Glasuuris 80ml,Available,,,,Jäätis (väikesed),0.83,,0.83,0.83,0.72,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Väike Tom Tiigrijäätis 80ml,Available,,,,Jäätis (väikesed),0.58,,0.58,0.58,0.5,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Väike Tom Šokolaadiga 120ml,Available,,,,Jäätis (väikesed),0.75,,0.75,0.75,0.65,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Väike Tom Šokolaadijäätis 90ml,Available,,,,Jäätis (väikesed),0.75,,0.75,0.75,0.65,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Väike Tom Šokolaadijäätis Vahvlitopsis 120ml,Available,,,,Jäätis (väikesed),0.83,,0.83,0.83,0.72,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,PREMIA Šokolaadi Koorejäätis 0.5l,Available,,,,Jäätis (suured),2.49,,2.49,2.49,2.17,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43007E+12,6.43007E+12,PRIMACAT Crunchy Skin 40g,Available,,,,Lemmikloomadele,1.58,,1.58,1.58,1.37,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43007E+12,6.43007E+12,PRIMACAT Fillet Kana & Juust Tarrend 50g,Available,,,,Lemmikloomadele,1.08,,1.08,1.08,0.94,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43007E+12,6.43007E+12,PRIMACAT Fillet Tuuni & Kreveti Tarrend 50g,Available,,,,Lemmikloomadele,1.08,,1.08,1.08,0.94,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43007E+12,6.43007E+12,PRIMACAT Fillet Tuuni & Lõhe Tarrend 50g,Available,,,,Lemmikloomadele,1.08,,1.08,1.08,0.94,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43007E+12,6.43007E+12,PRIMACAT Kana Vees 50g,Available,,,,Lemmikloomadele,1.08,,1.08,1.08,0.94,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43007E+12,6.43007E+12,PRIMACAT Linnuliha Tarretis 88g,Available,,,,Lemmikloomadele,0.83,,0.83,0.83,0.72,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43007E+12,6.43007E+12,PRIMACAT Soup Kanasupp 40g,Available,,,,Lemmikloomadele,1,,1,1,0.87,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43007E+12,6.43007E+12,PRIMACAT Tuunikala Vees 50g,Available,,,,Lemmikloomadele,1.08,,1.08,1.08,0.94,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43007E+12,6.43007E+12,PRIMACAT Täissööt Kassile 400g,Available,,,,Lemmikloomadele,3.67,,3.67,3.67,3.19,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43006E+12,6.43006E+12,PRIMADOG Kanafilee 100g,Available,,,,Lemmikloomadele,3.5,,3.5,3.5,3.04,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43007E+12,6.43007E+12,PRIMADOG Lambaliha Eine 260g,Available,,,,Lemmikloomadele,1.58,,1.58,1.58,1.37,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43007E+12,6.43007E+12,PRIMADOG Liha Eine 260g,Available,,,,Lemmikloomadele,1.58,,1.58,1.58,1.37,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.43006E+12,6.43006E+12,PRIMADOG Täsitoit Lammas-Kartul 2kg,Available,,,,Lemmikloomadele,7.67,,7.67,7.67,6.67,,15,Lemmikloomadele,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.05399E+12,5.05399E+12,PRINGLES Original 165g,Available,,,,Snäkid,2.33,,2.33,2.33,2.03,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.05399E+12,5.05399E+12,PRINGLES Paprika 165g,Available,,,,Snäkid,2.33,,2.33,2.33,2.03,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.05399E+12,5.05399E+12,PRINGLES Peekoni 165g,Available,,,,Snäkid,2.33,,2.33,2.33,2.03,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.05399E+12,5.05399E+12,PRINGLES Sour Cream & Onion 165g,Available,,,,Snäkid,2.33,,2.33,2.33,2.03,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.99727E+12,5.99727E+12,PRITT Kleeplint 19mmx25m (rebitav),Available,,,,Kool & Kontor,1.96,,1.96,1.96,1.7,,15,Kool & Kontor,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.015E+12,4.015E+12,PRITT Liimipulk 20g,Available,,,,Kool & Kontor,1.5,,1.5,1.5,1.3,,15,Kool & Kontor,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71091E+12,8.71091E+12,PROCHAMP Šampinjoniviilud 314ml,Available,,,,Konservid,1.33,,1.33,1.33,1.16,,15,Konservid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.06023E+12,5.06023E+12,PUKKA Tee Herbal Collection 34.4g,Available,,,,Kohv & tee,5.42,,5.42,5.42,4.71,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.06023E+12,5.06023E+12,PUKKA Tee Roheline Matcha 30g,Available,,,,Kohv & tee,5.42,,5.42,5.42,4.71,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
E8,E8,PUNANE PAPRIKA (tk),Available,,,,Puuvili & köögivili,0.86,,0.86,0.86,0.75,,15,Puuvili & köögivili,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.7016E+12,5.7016E+12,PURE Ananassimahl 1l,Available,,,,Mahl,3.13,,3.13,3.13,2.72,,15,Mahl,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.7016E+12,5.7016E+12,PURE Apelsinimahl 1l,Available,,,,Mahl,3.13,,3.13,3.13,2.72,,15,Mahl,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.7016E+12,5.7016E+12,PURE Greibimahl 1l,Available,,,,Mahl,3.13,,3.13,3.13,2.72,,15,Mahl,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.71102E+12,5.71102E+12,PURE Viieviljamahl 1l,Available,,,,Mahl,3.13,,3.13,3.13,2.72,,15,Mahl,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.7016E+12,5.7016E+12,PURE Õunamahl 1l,Available,,,,Mahl,3.13,,3.13,3.13,2.72,,15,Mahl,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.7401E+12,4.7401E+12,PURESPIRIT Apple Alkoholivesi 0.44l,Archived,,,,X Hard seltzer,1.33,,1.33,1.33,1.16,,15,X Hard seltzer,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.7401E+12,4.7401E+12,PURESPIRIT Blue Alkoholivesi 0.44l,Archived,,,,X Hard seltzer,1.33,,1.33,1.33,1.16,,15,X Hard seltzer,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.7401E+12,4.7401E+12,PURESPIRIT Lemon Alkoholivesi 0.44l,Archived,,,,X Hard seltzer,1.33,,1.33,1.33,1.16,,15,X Hard seltzer,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Ananassi Energiajook 330ml,Available,,,,Energiajoogid,1.33,,1.33,1.33,1.16,,15,Energiajoogid,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Cola Shkruvabad Hapud Kummikommid 50g,Available,,,,Kommikotid & -karbid,1.66,,1.66,1.66,1.44,,15,Kommikotid & -karbid,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Hapukoore & Sibula Läätsekrõpsud 40g,Available,,,,Snäkid,1.63,,1.63,1.63,1.42,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Juustu & Sibula Läätsekrõpsud 40g,Available,,,,Snäkid,1.63,,1.63,1.63,1.42,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,"PÄNDY Kommid ""Armsad Südamed"" 50g",Available,,,,Kommikotid & -karbid,1.66,,1.66,1.66,1.44,,15,Kommikotid & -karbid,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,"PÄNDY Kommid ""Hapu Kala"" 50g",Available,,,,Kommikotid & -karbid,1.66,,1.66,1.66,1.44,,15,Kommikotid & -karbid,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Proteiinibatoon Caramel Sea Salt 35g,Available,,,,Väikesed maiustused,1.66,,1.66,1.66,1.44,,15,Väikesed maiustused,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Proteiinibatoon Chocolate Creamy Milk 35g,Available,,,,Väikesed maiustused,1.66,,1.66,1.66,1.44,,15,Väikesed maiustused,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Proteiinibatoon Nougat Hazelnut 35g,Available,,,,Väikesed maiustused,1.66,,1.66,1.66,1.44,,15,Väikesed maiustused,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Sibula Läätsekrõpsud 40g,Available,,,,Snäkid,1.63,,1.63,1.63,1.42,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Sidruni-Laimi Energiajook 330ml,Available,,,,Energiajoogid,1.33,,1.33,1.33,1.16,,15,Energiajoogid,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Tilli & Murulaugu Läätsekrõpsud 40g,Available,,,,Snäkid,1.63,,1.63,1.63,1.42,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Vaarika Energiajook 330ml,Available,,,,Energiajoogid,1.33,,1.33,1.33,1.16,,15,Energiajoogid,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Valgušokolaadipulk 21.5g,Available,,,,Väikesed maiustused,1.25,,1.25,1.25,1.09,,15,Väikesed maiustused,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Virsiku Suhkruvabad Kummikommid 50g,Available,,,,Kommikotid & -karbid,1.66,,1.66,1.66,1.44,,15,Kommikotid & -karbid,-1,,General,,,[],,,,,,,[],no,,no,no,no
7.35E+12,7.35E+12,PÄNDY Õuna-Maasika Energiajook 330ml,Available,,,,Energiajoogid,1.33,,1.33,1.33,1.16,0,15,Energiajoogid,-1,,General,,Pant,[],,,,,,,[],no,,no,no,no
4.74298E+12,4.74298E+12,PÕHJALA Jõuluöö 0.33l,Archived,,,,X Õlu,3,,3,3,2.61,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74298E+12,4.74298E+12,PÕHJALA Kosmos 0.33l (Purk),Archived,,,,X Õlu,2.33,,2.33,2.33,2.03,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74298E+12,4.74298E+12,PÕHJALA Laager 0.44l (Purk),Archived,,,,X Õlu,2.49,,2.49,2.49,2.17,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74298E+12,4.74298E+12,PÕHJALA Must Kuld 0.33l,Archived,,,,X Õlu,2.83,,2.83,2.83,2.46,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74298E+12,4.74298E+12,PÕHJALA Orange Gose 0.33l (Purk),Archived,,,,X Õlu,2.49,,2.49,2.49,2.17,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74298E+12,4.74298E+12,PÕHJALA Prenzlauer Berg 0.33l (Purk),Archived,,,,X Õlu,2.49,,2.49,2.49,2.17,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74298E+12,4.74298E+12,PÕHJALA Suvila 0.33l (Purk),Archived,,,,X Õlu,2.49,,2.49,2.49,2.17,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74298E+12,4.74298E+12,PÕHJALA Uus Maailm 0.33l (Purk),Archived,,,,X Õlu,2.25,,2.25,2.25,1.96,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74298E+12,4.74298E+12,PÕHJALA Virmalised 0 (Purk),Available,,,,#NAME?,2.49,,2.49,2.49,2.17,,15,"Alkoholivabad õlled, -siidrid",-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74298E+12,4.74298E+12,PÕHJALA Virmalised IPA 0.33l (Purk),Archived,,,,X Õlu,2.67,,2.67,2.67,2.32,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74214E+12,4.74214E+12,PÕRGUPÕHJA Grillsüsi 14l,Available,,,,Tulesüütajad,3.33,,3.33,3.33,2.9,0,15,Tulesüütajad,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.0005E+12,8.0005E+12,RAFFAELLO 150g,Available,,,,Kommikotid & -karbid,3.67,,3.67,3.67,3.19,,15,Kommikotid & -karbid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.0084E+12,4.0084E+12,RAFFAELLO 230g (Mega Pack),Available,,,,Kommikotid & -karbid,5.33,,5.33,5.33,4.63,,15,Kommikotid & -karbid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.41355E+12,5.41355E+12,RAFFAELLO 40g,Available,,,,Väikesed maiustused,1.03,,1.03,1.03,0.9,,15,Väikesed maiustused,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.0084E+12,4.0084E+12,RAFFAELLO Süda Kommikarp 140g,Available,,,,Kommikotid & -karbid,5.83,,5.83,5.83,5.07,,15,Kommikotid & -karbid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74284E+12,4.74284E+12,RANNAKÜLA Praetud Kilud Tomatikastmes 240g,Available,,,,Kalatooted,1.57,,1.57,1.57,1.37,,15,Kalatooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74284E+12,4.74284E+12,RANNAKÜLA Sprotid 100g,Available,,,,Kalatooted,1.46,,1.46,1.46,1.27,,15,Kalatooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74284E+12,4.74284E+12,RANNAKÜLA Sprotid Õlis 240g,Available,,,,Kalatooted,2.21,,2.21,2.21,1.92,,15,Kalatooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74284E+12,4.74284E+12,RANNAKÜLA Tursamaks 121g,Available,,,,Kalatooted,2,,2,2,1.74,,15,Kalatooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
9.00249E+12,9.00249E+12,RED BULL Energiajook 25cl (purk),Available,,,,Energiajoogid,1.5,,1.5,1.5,1.3,,15,Energiajoogid,-1,,General,,,[],,,,,,,[],no,,no,no,no
90424144,90424144,"RED BULL Energiajook 25cl (purk, suhkruvaba)",Available,,,,Energiajoogid,1.5,,1.5,1.5,1.3,,15,Energiajoogid,-1,,General,,,[],,,,,,,[],no,,no,no,no
90446016,90446016,RED BULL Energiajook Red Edition Watermelon 25cl,Available,,,,Energiajoogid,1.5,,1.5,1.5,1.3,,15,Energiajoogid,-1,,General,,,[],,,,,,,[],no,,no,no,no
90448065,90448065,RED BULL Energiajook Summer Cactus Fruit 25cl,Available,,,,Energiajoogid,1.5,,1.5,1.5,1.3,,15,Energiajoogid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75103E+12,4.75103E+12,RED Piimašokolaad 100g,Available,,,,Šokolaaditahvlid,1.96,,1.96,1.96,1.7,,15,Šokolaaditahvlid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75103E+12,4.75103E+12,RED Tume Šokolaad (60%) 100g,Available,,,,Šokolaaditahvlid,1.58,,1.58,1.58,1.37,,15,Šokolaaditahvlid,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.00426E+12,8.00426E+12,REGINA Camomile Box 4-Kihiline,Available,,,,Majapidamiskaubad,1.88,,1.88,1.88,1.63,,15,Majapidamiskaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.00426E+12,8.00426E+12,REGINA Köögirätt Super Clean 1=6,Available,,,,Majapidamiskaubad,2.92,,2.92,2.92,2.54,,15,Majapidamiskaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.00426E+12,8.00426E+12,REGINA Tualettpaber Aloe Vera (4 Rulli),Available,,,,Majapidamiskaubad,1.88,,1.88,1.88,1.63,,15,Majapidamiskaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.00426E+12,8.00426E+12,REGINA Tualettpaber Camomille (8 Rulli),Available,,,,Majapidamiskaubad,3.17,,3.17,3.17,2.76,,15,Majapidamiskaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.00426E+12,8.00426E+12,REGINA Tualettpaber Sensation (4 Rulli),Available,,,,Majapidamiskaubad,4.08,,4.08,4.08,3.55,,15,Majapidamiskaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.06061E+12,5.06061E+12,REIGN Melon Mania 500ml,Available,,,,Energiajoogid,1.54,,1.54,1.54,1.34,,15,Energiajoogid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.06061E+12,5.06061E+12,REIGN Razzle Berr 500ml,Available,,,,Energiajoogid,1.54,,1.54,1.54,1.34,,15,Energiajoogid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.06061E+12,5.06061E+12,REIGN Sour Apple 500ml,Available,,,,Energiajoogid,1.54,,1.54,1.54,1.34,,15,Energiajoogid,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71045E+12,8.71045E+12,REXONA Deo Men Sport Defence 150ml,Available,,,,Hügieenikaubad,3.75,,3.75,3.75,3.26,,15,Hügieenikaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
96097328,96097328,REXONA Men Roll Invisible 50ml,Available,,,,Hügieenikaubad,3.75,,3.75,3.75,3.26,,15,Hügieenikaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71256E+12,8.71256E+12,REXONA Naiste Deo Sexy 150ml,Available,,,,Hügieenikaubad,2.92,,2.92,2.92,2.54,,15,Hügieenikaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
96086162,96086162,REXONA Naiste Roll Invisible Pure 50ml,Available,,,,Hügieenikaubad,2.92,,2.92,2.92,2.54,,15,Hügieenikaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
3.80023E+12,3.80023E+12,RICE UP Riisigaletid Tume Šokolaadiga 30g,Available,,,,Snäkid,0.75,,0.75,0.75,0.65,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
3.80023E+12,3.80023E+12,RICE UP Riisigaletid Valge Šokolaadiga 30g,Available,,,,Snäkid,0.75,,0.75,0.75,0.65,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.01787E+12,8.01787E+12,RIVA D'ORO Pinot Grigio Delle Venezie Blush 75cl,Archived,,,,X Vein,9.58,,9.58,9.58,8.33,,15,X Vein,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.41038E+12,5.41038E+12,RIVER PATAT Friikartulid Kids 1kg,Available,,,,Sügavkülmutatud tooted,2.83,,2.83,2.83,2.46,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
